date,meantemp,humidity,wind_speed,meanpressure
2014-10-07,27.691326530612248,56.413265306122454,3.9357142857142855,1009.0892857142857
2014-10-14,24.214285714285715,58.81207482993197,9.760714285714286,1012.9285714285714
2014-10-21,25.339285714285715,64.28571428571429,1.4571428571428573,1013.5178571428571
2014-10-28,23.696428571428573,57.55357142857143,3.775,1013.4821428571429
2014-11-04,23.25,58.57142857142857,3.769642857142857,1013.25
2014-11-11,18.625,49.25,3.3410714285714285,1015.6964285714286
2014-11-18,18.232142857142858,56.625,2.385714285714286,1014.6428571428571
2014-11-25,19.089285714285715,56.964285714285715,2.7785714285714285,1012.7321428571429
2014-12-02,19.696428571428573,55.724489795918366,5.594132653061224,1013.3392857142857
2014-12-09,17.630102040816325,71.92091836734694,3.3785714285714286,1014.3010204081633
2014-12-16,12.035714285714286,78.16071428571429,3.6428571428571432,1019.2857142857143
2014-12-23,10.0,78.19642857142857,3.6714285714285717,1018.9464285714286
2014-12-30,13.839285714285714,78.07142857142857,4.966071428571429,1017.125
2015-01-06,10.714285714285714,81.10714285714286,3.378571428571429,1018.4107142857143
2015-01-13,12.839285714285714,77.98214285714286,3.1142857142857143,1018.5892857142857
2015-01-20,13.321428571428571,82.71428571428571,4.301785714285715,1020.375
2015-01-27,13.619897959183675,64.51785714285714,10.717857142857143,1018.6904761904761
2015-02-03,15.785714285714286,67.55357142857143,5.521428571428571,1019.2678571428571
2015-02-10,17.625,66.25,5.028571428571429,1014.5
2015-02-17,21.91581632653061,68.97193877551021,7.734438775510204,1013.0331632653061
2015-02-24,20.196428571428573,62.375,7.648214285714286,1011.2321428571429
2015-03-03,18.25,69.55357142857143,6.483928571428572,1015.7091836734693
2015-03-10,19.551020408163264,71.80102040816327,7.442857142857143,1016.7142857142857
2015-03-17,22.785714285714285,66.0,9.064285714285713,1013.7142857142857
2015-03-24,26.25,58.5,7.508928571428571,1010.8188775510205
2015-03-31,24.9234693877551,63.76275510204082,7.0446428571428585,1006.8239795918367
2015-04-07,25.696428571428573,56.625,7.444642857142858,1010.8214285714286
2015-04-14,28.910714285714285,50.339285714285715,6.025,1008.375
2015-04-21,30.535714285714285,39.785714285714285,11.344642857142857,1005.3928571428571
2015-04-28,31.160714285714285,43.214285714285715,7.610714285714286,1005.5535714285714
2015-05-05,34.29336734693878,24.793367346938776,10.402551020408165,1002.7423469387755
2015-05-12,31.089285714285715,48.07142857142857,6.058928571428572,1004.1607142857143
2015-05-19,35.375,27.571428571428573,11.708928571428572,999.0
2015-05-26,33.535714285714285,29.910714285714285,11.380357142857141,1001.9821428571429
2015-06-02,32.80357142857143,41.0,6.7803571428571425,1002.1607142857143
2015-06-09,33.55357142857143,44.576530612244895,12.139285714285716,999.3877551020408
2015-06-16,33.267857142857146,52.19642857142857,6.158928571428571,997.5204081632653
2015-06-23,32.07142857142857,59.267857142857146,9.292857142857144,997.344387755102
2015-06-30,32.47704081632653,55.54081632653061,10.803826530612245,999.4362244897959
2015-07-07,28.071428571428573,84.76785714285714,4.103571428571429,998.9583333333333
2015-07-14,30.785714285714285,69.23214285714286,7.941071428571428,996.9081632653061
2015-07-21,31.176020408163264,67.80357142857143,11.346428571428572,1000.2295918367347
2015-07-28,29.339285714285715,66.82142857142857,6.485714285714286,1000.7142857142857
2015-08-04,29.199617346938773,81.65242346938776,3.2811862244897965,1000.0860969387755
2015-08-11,29.982142857142858,77.67857142857143,0.9928571428571429,1002.4285714285714
2015-08-18,30.196428571428573,66.44642857142857,11.417857142857143,1001.6862244897959
2015-08-25,32.17602040816327,58.816326530612244,7.306377551020409,1001.5654761904761
2015-09-01,31.607142857142858,45.775,10.616071428571429,1005.015306122449
2015-09-08,31.538265306122447,50.73979591836735,6.24234693877551,1005.6607142857143
2015-09-15,31.091836734693878,63.41326530612245,3.4117346938775515,1003.6224489795919
2015-09-22,28.83418367346939,56.788265306122454,8.159183673469387,1005.5
2015-09-29,28.897959183673468,53.21343537414966,8.746683673469388,1010.1122448979592
2015-10-06,28.59948979591837,58.867346938775505,5.48545918367347,1007.655612244898
2015-10-13,28.0,65.26785714285714,4.038520408163266,1012.6198979591836
2015-10-20,25.691326530612248,55.30102040816327,3.8306122448979596,1012.1581632653061
2015-10-27,22.678571428571427,64.78571428571429,2.482142857142857,1015.8928571428571
2015-11-03,22.607142857142858,72.17857142857143,1.7928571428571431,1013.875
2015-11-10,22.232142857142858,60.57142857142857,3.244642857142857,1013.5357142857143
2015-11-17,18.535714285714285,63.25,1.8196428571428573,1015.7142857142857
2015-11-24,18.964285714285715,70.125,2.0196428571428573,1014.9821428571429
2015-12-01,17.839285714285715,73.39285714285714,2.882142857142857,1015.9285714285714
2015-12-08,16.06122448979592,75.16581632653062,3.8563775510204086,1014.5484693877551
2015-12-15,12.571428571428571,70.16071428571429,2.5500000000000003,1017.8214285714286
2015-12-22,13.214285714285714,68.83928571428571,5.8625,1021.0535714285714
2015-12-29,15.10204081632653,72.59438775510203,2.8367346938775513,1019.1989795918367
2016-01-05,16.152210884353742,79.30017006802721,3.384013605442177,1017.0433673469388
2016-01-12,15.099404761904761,78.33035714285714,5.858988095238096,1015.4184523809524
2016-01-19,12.233758503401361,80.98341836734694,5.253214285714286,1018.5259353741496
2016-01-26,17.418498168498168,73.05079147043433,4.339864599686028,1015.663134484563
2016-02-02,15.067316017316017,65.67359307359308,5.430198412698412,1016.6487012987014
2016-02-09,18.15708398744113,61.220015698587126,4.93459510727368,1014.5747514390371
2016-02-16,20.739154892726322,63.90541601255887,8.848438644688645,1016.3618916797489
2016-02-23,22.593367346938777,58.257908163265306,4.400756802721089,1016.4809523809524
2016-03-01,24.803231292517008,57.4553440607012,5.0370813710099425,1013.6841705913133
2016-03-08,24.177891156462582,63.01989795918367,7.607431972789115,1012.0698129251701
2016-03-15,25.864030612244896,55.45875850340136,7.3959863945578235,1011.2288265306123
2016-03-22,26.588690476190475,49.62142857142857,9.202857142857143,1964.520238095238
2016-03-29,30.815051020408163,40.20297619047619,6.670960884353741,1008.7760204081633
2016-04-05,30.810119047619047,33.12916666666667,8.880595238095237,1008.2666666666667
2016-04-12,33.382738095238096,27.313095238095237,12.280059523809525,1004.0714285714286
2016-04-19,32.898809523809526,25.029978354978358,11.353823260073261,1003.9860847485849
2016-04-26,34.36253924646782,23.815587388801674,7.57992673992674,1004.6759419152277
2016-05-03,33.3187074829932,36.541496598639455,9.542576530612246,1005.7318877551021
2016-05-10,35.742271908763506,34.66859243697479,7.062941176470588,1003.3879201680672
2016-05-17,36.453231292517,39.46658163265306,9.748571428571427,997.7542517006802
2016-05-24,33.237237876539936,48.56112051563997,12.10357383685473,1000.317046845222
2016-05-31,36.22329931972789,44.13503401360544,7.708520408163266,1002.2232077446363
2016-06-07,35.35722789115646,45.686479591836736,11.422602040816328,990.513350340136
2016-06-14,33.923639455782315,55.04090136054422,9.868511904761904,999.3277210884353
2016-06-21,34.41305599162742,56.546160387231815,7.8990051020408165,999.8311289900576
2016-06-28,31.771768707482995,71.71198979591837,5.672899659863945,999.552380952381
2016-07-05,32.58988095238095,67.90119047619048,6.43515306122449,996.8684523809524
2016-07-12,29.44345238095238,83.81488095238095,6.212015306122448,999.5011904761905
2016-07-19,32.858333333333334,64.15059523809524,8.556964285714285,992.5589285714286
2016-07-26,28.751190476190477,86.23869047619048,4.409982993197279,1001.6779761904762
2016-08-02,32.45070694944645,66.4000683606776,6.899042101689161,901.144912358883
2016-08-09,30.241653584510725,77.97023954881097,7.671923658352229,948.0029100529101
2016-08-16,31.455026455026452,69.58975812547241,7.608238851095995,857.2191403569975
2016-08-23,31.30827664399093,73.49538170823885,6.4885352055352055,1004.4764713064714
2016-08-30,29.9517653293397,72.51918301886265,10.190513841273567,1002.3219732703943
2016-09-06,31.117264085121228,56.78534798534798,10.833898046398046,1004.4009633223919
2016-09-13,31.92149160363446,60.19311997526283,7.269415227629514,1005.0486787022502
2016-09-20,31.670273752012882,62.347884912419076,4.567286171845177,1055.31081688268
2016-09-27,32.52749369677941,59.582649149792005,3.161742371385229,1006.7060482374769
2016-10-04,30.335767195767197,62.10510582010583,6.415235653235653,1006.2746886446886
2016-10-11,29.102910052910055,49.079164777021916,9.006272043116764,1009.033798185941
2016-10-18,28.606467606467607,50.23563936063936,10.000655418655418,1008.7467023717024
2016-10-25,26.124337208685034,61.361343455256495,5.25440710658102,1013.3010387358214
2016-11-01,24.16478114478114,60.63473045473045,3.838554112554113,1013.7832219632219
2016-11-08,23.62145706145706,54.392161172161174,4.956967032967034,1014.8006593406593
2016-11-15,21.703699633699635,56.47501831501831,5.516692307692308,1062.5119617419618
2016-11-22,22.97301624206995,41.03113797630556,10.58824919316593,870.4074831347143
2016-11-29,19.88338666164753,65.38453635736245,4.234881198856354,1017.4732119329946
2016-12-06,18.500047175047175,71.71119713619713,2.83719807969808,1015.2103918011813
2016-12-13,17.578004535147393,60.698526077097505,6.974329872299797,1017.191007280105
2016-12-20,17.02096474953618,69.02628324056896,9.403279302151484,1014.8332096474953
2016-12-27,16.1237713849842,80.45843931775609,5.301773636991029,880.1360741398009
2017-01-03,16.9260220356085,80.91009829769227,5.582572665429808,1014.7166821273964
2017-01-10,13.20295164595205,72.99836340638468,7.354482574723252,1017.3835620380876
2017-01-17,15.227863687046138,75.35769776407894,8.849865704786874,1020.8982871424695
2017-01-24,17.000163570039344,78.41157417117044,8.468724368798902,1018.0055521945275
2017-01-31,16.903248651932863,74.8929311916154,5.938751803751804,1016.320984278879
2017-02-07,15.582142857142857,67.66825396825398,5.801706349206349,1017.3674603174603
2017-02-14,20.40858070500928,64.47574211502783,7.354169758812616,1015.8137755102041
2017-02-21,19.476190476190474,53.9421768707483,11.272534013605442,1013.1360544217687
2017-02-28,21.559981684981686,46.16559829059828,7.3783089133089135,1011.377503052503
2017-03-07,19.74949237270666,56.772433518862094,8.336245104102247,1009.9935889507317
2017-03-14,22.209615384615383,53.31935286935287,7.872741147741148,1012.395879120879
2017-03-21,27.752380952380953,42.35952380952381,10.662261904761905,1010.0761904761905
2017-03-28,30.346371882086167,35.46768707482993,9.259665532879819,1006.3239795918367
2017-04-04,28.427638234781092,29.095748299319727,12.672739839525557,1007.4336167800453
2017-04-11,30.492063492063494,30.517857142857142,6.395039682539682,1004.8095238095237
2017-04-18,33.43214285714286,30.553741496598636,8.624393424036281,1001.4791383219955
